,id,experiment_name,seed,profit_gain,t,actor_hidden_size,discount,deviation_profit_percent,deviation_type,differential_deviation_profit
526,526,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5209,0.8654137,20003,256,0.95,-5.921375356308761,cost,-0.4120757493861992
527,527,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5209,0.8654137,20003,256,0.95,-0.8275236397498498,coop,-0.06608677204799732
528,528,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6531,0.89342463,20003,256,0.95,1.759754602010133,br,0.2619101155159972
529,529,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6531,0.89342463,20003,256,0.95,-0.7015543603085928,nash,-0.04890606549745721
530,530,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6531,0.89342463,20003,256,0.95,-6.361784317091301,cost,-0.43981539945441595
531,531,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6531,0.89342463,20003,256,0.95,-0.64732038129372,coop,-0.06983802876124759
532,532,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6649,0.8982169,20003,256,0.95,0.6350175414096271,br,0.04019593365641522
533,533,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6649,0.8982169,20003,256,0.95,0.22283352152287494,nash,0.013116020874412215
534,534,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6649,0.8982169,20003,256,0.95,-6.549205872964947,cost,-0.4455518020524527
535,535,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6649,0.8982169,20003,256,0.95,-0.7007870175529785,coop,-0.044321938325470045
536,536,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,2963,0.43536398,20003,256,0.95,0.6035907027435727,br,0.1265084296512086
537,537,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,2963,0.43536398,20003,256,0.95,-0.36054487459487583,nash,0.06569026141166526
538,538,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,2963,0.43536398,20003,256,0.95,-6.68012664444691,cost,-0.2741928522965067
539,539,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,2963,0.43536398,20003,256,0.95,-1.642138318427172,coop,0.010955265576305065
540,540,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,10267,0.8511087,20003,256,0.95,-1.3814738491444323,br,-0.18524487895123176
541,541,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,10267,0.8511087,20003,256,0.95,-0.565462161996666,nash,-0.0752053528528022
542,542,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,10267,0.8511087,20003,256,0.95,-4.631617818857025,cost,-0.2753008235282146
543,543,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,10267,0.8511087,20003,256,0.95,-1.3263461479115168,coop,-0.10408139029848629
544,544,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,10830,0.93009275,20003,256,0.95,0.47078989431161844,br,0.02193900356500103
545,545,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,10830,0.93009275,20003,256,0.95,-0.4015700290804225,nash,-0.044990431389420965
546,546,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,10830,0.93009275,20003,256,0.95,-5.115443984978496,cost,-0.34591240314605287
547,547,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,10830,0.93009275,20003,256,0.95,-0.13681833433789037,coop,-0.01412987610186911
548,548,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7224,0.88690025,20003,256,0.95,0.6317715386528477,br,0.013886294766236706
549,549,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7224,0.88690025,20003,256,0.95,-0.5474400544502045,nash,-0.08021547047978422
550,550,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7224,0.88690025,20003,256,0.95,-5.477445771739475,cost,-0.3859156906024529
551,551,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7224,0.88690025,20003,256,0.95,-5.606341766612271,coop,-0.8559329645452061
552,552,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7789,0.8436439,20003,256,0.95,1.7979450542345121,br,0.11732576293977198
553,553,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7789,0.8436439,20003,256,0.95,0.9748668248722725,nash,0.054502780179969484
554,554,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7789,0.8436439,20003,256,0.95,-4.77981307440794,cost,-0.3312701416187842
555,555,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7789,0.8436439,20003,256,0.95,-1.5443472816626778,coop,-0.1836982143339712
556,556,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6885,0.9097479,20003,256,0.95,0.5053134643641821,br,0.017359978298585155
557,557,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6885,0.9097479,20003,256,0.95,0.007674929366552341,nash,-0.016277644189180568
558,558,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6885,0.9097479,20003,256,0.95,-5.461150641306601,cost,-0.3810268713085943
559,559,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6885,0.9097479,20003,256,0.95,-0.42924530876466416,coop,-0.02873581857373103
560,560,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6627,0.7165946,20003,256,0.95,0.7939272754746929,br,0.06958094558684838
561,561,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6627,0.7165946,20003,256,0.95,0.7119514787962022,nash,0.06646866049993835
562,562,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6627,0.7165946,20003,256,0.95,-4.37658991472814,cost,-0.24615444267029932
563,563,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6627,0.7165946,20003,256,0.95,-6.827482211900432,coop,-0.7860920597469528
564,564,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7888,0.47057727,20003,256,0.95,1.2777681646818473,br,-0.35504889618629276
565,565,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7888,0.47057727,20003,256,0.95,0.3539725097071844,nash,-0.4233907356326587
566,566,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7888,0.47057727,20003,256,0.95,-6.836014364411835,cost,-0.7668148797974101
567,567,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7888,0.47057727,20003,256,0.95,0.08689480463140442,coop,-0.33572575965902907
568,568,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5849,0.547916,20003,256,0.95,1.837488922935293,br,-17.75294678473435
569,569,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5849,0.547916,20003,256,0.95,0.9658536214608326,nash,-18.022284266593353
570,570,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5849,0.547916,20003,256,0.95,-6.641554119988941,cost,-19.251507605845127
571,571,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5849,0.547916,20003,256,0.95,-0.06164666920638329,coop,-17.484239502326652
572,572,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5495,0.93175685,20003,256,0.95,0.4195731077857645,br,0.027031933513500167
573,573,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5495,0.93175685,20003,256,0.95,0.39476623025428426,nash,0.02707224763916835
574,574,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5495,0.93175685,20003,256,0.95,-5.88650251860942,cost,-0.3961109814166335
575,575,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5495,0.93175685,20003,256,0.95,-0.5860367784875087,coop,-0.03937051681310341
576,576,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,1148,0.88271576,20003,256,0.95,0.6911044180463788,br,0.030716299705485034
577,577,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,1148,0.88271576,20003,256,0.95,0.17837727605239384,nash,-0.0030097353104493185
578,578,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,1148,0.88271576,20003,256,0.95,-5.639118987196667,cost,-0.3872289921518274
579,579,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,1148,0.88271576,20003,256,0.95,-0.2615443661588279,coop,-0.020897321149280612
580,580,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,8562,0.8944757,20003,256,0.95,0.24798355532442695,br,0.01476388958512484
581,581,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,8562,0.8944757,20003,256,0.95,-0.415356023901281,nash,-0.032984067086633095
582,582,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,8562,0.8944757,20003,256,0.95,-5.489269480923953,cost,-0.36597680380978015
583,583,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,8562,0.8944757,20003,256,0.95,-0.7208135385853631,coop,-0.04916150972062522
584,584,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6579,0.84314805,20003,256,0.95,0.787443293656026,br,0.03220233981006965
585,585,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6579,0.84314805,20003,256,0.95,-0.3145586074252582,nash,-0.044164711290102354
586,586,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6579,0.84314805,20003,256,0.95,-5.49882125709284,cost,-0.3848992321320955
587,587,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6579,0.84314805,20003,256,0.95,-1.5574223907070754,coop,-12.855725145313302
588,588,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6609,0.36713934,20003,256,0.95,9.089887560133569,br,2.0784056648735536
589,589,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6609,0.36713934,20003,256,0.95,8.612417629065796,nash,2.0292837415337326
590,590,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6609,0.36713934,20003,256,0.95,5.991207062417169,cost,1.857151484989915
591,591,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6609,0.36713934,20003,256,0.95,-0.30898269120698263,coop,1.7870675234998963
592,592,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3951,0.9056447,20003,256,0.95,0.5662493010716307,br,0.03636824138381087
593,593,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3951,0.9056447,20003,256,0.95,-0.296267017754992,nash,-0.025631053520967118
594,594,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3951,0.9056447,20003,256,0.95,-5.659335571981977,cost,-0.3832201875183452
595,595,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3951,0.9056447,20003,256,0.95,-0.9094046920856469,coop,-0.06557380784891509
596,596,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9786,0.7777472,20003,256,0.95,-0.23185297645063052,br,18.597413269671456
597,597,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9786,0.7777472,20003,256,0.95,-0.9195310903214293,nash,18.564678961305617
598,598,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9786,0.7777472,20003,256,0.95,-5.805239763716291,cost,18.224198394937968
599,599,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9786,0.7777472,20003,256,0.95,-1.5812848082023934,coop,18.48471219856807
600,600,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3099,0.67743456,20003,256,0.95,1.6502423908552721,br,-0.8296195724129376
601,601,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3099,0.67743456,20003,256,0.95,-0.5617725812657015,nash,-1.2176102643592301
602,602,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3099,0.67743456,20003,256,0.95,-5.7107739434856475,cost,-1.107053076640927
603,603,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3099,0.67743456,20003,256,0.95,20.992294343651235,coop,52.958457764606194
604,604,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,2387,0.9456549,20003,256,0.95,0.5778201091238166,br,0.03676386195438566
605,605,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,2387,0.9456549,20003,256,0.95,0.10396677411966815,nash,0.0025870117745796783
606,606,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,2387,0.9456549,20003,256,0.95,-5.630149394807033,cost,-0.38111463741184354
607,607,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,2387,0.9456549,20003,256,0.95,-0.3124592938500481,coop,-0.02343577300610608
608,608,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,8413,0.7807145,20003,256,0.95,2.5300335257037783,br,0.1826718170980405
609,609,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,8413,0.7807145,20003,256,0.95,3.9266688564453807,nash,0.3100053287965234
610,610,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,8413,0.7807145,20003,256,0.95,-2.0941281956646964,cost,-0.07555583631229035
611,611,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,8413,0.7807145,20003,256,0.95,3.144592047033923,coop,0.27096808581770265
612,612,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7332,0.80646545,20003,256,0.95,0.545870620748079,br,0.0028221530688390395
613,613,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7332,0.80646545,20003,256,0.95,0.004741923024176309,nash,-0.03542471359201932
614,614,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7332,0.80646545,20003,256,0.95,-4.8552600861254405,cost,-0.3400927639337085
615,615,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7332,0.80646545,20003,256,0.95,-0.017164892121868114,coop,-0.002470841525291645
616,616,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9575,0.8447388,20003,256,0.95,1.5419137446894053,br,0.12355864869902677
617,617,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9575,0.8447388,20003,256,0.95,0.3951673450693747,nash,0.04962040582189853
618,618,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9575,0.8447388,20003,256,0.95,-4.319492335793246,cost,-0.23710562878815347
619,619,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9575,0.8447388,20003,256,0.95,2.1972504568465223,coop,0.23844522895112005
620,620,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6780,0.8971391,20003,256,0.95,0.009824404948388654,br,-0.006243629905250986
621,621,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6780,0.8971391,20003,256,0.95,-0.45404425479909083,nash,-0.03640128139906232
622,622,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6780,0.8971391,20003,256,0.95,-4.895162823894472,cost,-0.31640335238867223
623,623,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6780,0.8971391,20003,256,0.95,-1.0281740471447864,coop,-0.07141948472961579
624,624,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9001,0.81687146,20003,256,0.95,-0.8644930980675536,br,-0.07446247954025789
625,625,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9001,0.81687146,20003,256,0.95,-0.4934030193207428,nash,-0.045590696870695
626,626,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9001,0.81687146,20003,256,0.95,-7.16909282521177,cost,-0.494678957647057
627,627,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9001,0.81687146,20003,256,0.95,-1.874751479412978,coop,-0.16362258815251543
628,628,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9825,0.7776214,20003,256,0.95,2.8369680723702997,br,0.2635302705565597
629,629,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9825,0.7776214,20003,256,0.95,3.3661221488514297,nash,0.3377074465273039
630,630,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9825,0.7776214,20003,256,0.95,-3.328262697042805,cost,-0.10813665422520419
631,631,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9825,0.7776214,20003,256,0.95,3.267063280137117,coop,0.35244672058201443
632,632,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,1725,0.87474674,20003,256,0.95,-0.42183542158780174,br,-0.052126569279552865
633,633,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,1725,0.87474674,20003,256,0.95,-0.806580274875357,nash,-0.07774970776171983
634,634,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,1725,0.87474674,20003,256,0.95,-5.999635498341371,cost,-0.4245165753106549
635,635,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,1725,0.87474674,20003,256,0.95,-1.2818693464147324,coop,-0.11229598923711037
636,636,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7184,0.9242225,20003,256,0.95,0.37851341603163946,br,0.02108442201907007
637,637,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7184,0.9242225,20003,256,0.95,-0.00698689389729279,nash,-0.003461128294388688
638,638,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7184,0.9242225,20003,256,0.95,-5.370060191951942,cost,-0.36368249946748477
639,639,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,7184,0.9242225,20003,256,0.95,-0.45508876472087345,coop,-0.03123641493725629
640,640,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,1251,0.6754601,20003,256,0.95,4.604311662273597,br,-30.966528156604088
641,641,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,1251,0.6754601,20003,256,0.95,0.6246809208517168,nash,-31.205833702172754
642,642,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,1251,0.6754601,20003,256,0.95,-4.023422835399648,cost,-31.53654316105363
643,643,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,1251,0.6754601,20003,256,0.95,0.7288629237580835,coop,-31.33029614829599
644,644,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6998,0.83396596,20003,256,0.95,1.8632492077131357,br,0.11388611533466708
645,645,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6998,0.83396596,20003,256,0.95,-0.2977900719415505,nash,-0.05877978890830743
646,646,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6998,0.83396596,20003,256,0.95,-4.353638220844974,cost,-0.3084883677946595
647,647,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6998,0.83396596,20003,256,0.95,-9.588450646873486,coop,-2.1886742628561384
648,648,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9921,0.85263354,20003,256,0.95,0.04228483572218389,br,-0.057286145593652416
649,649,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9921,0.85263354,20003,256,0.95,-1.4591705716634094,nash,-0.19868982209186092
650,650,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9921,0.85263354,20003,256,0.95,-4.924412510059939,cost,-0.3747315198943266
651,651,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9921,0.85263354,20003,256,0.95,-1.1767530129609627,coop,-0.13535740173876867
652,652,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,4541,0.9048672,20003,256,0.95,0.5238558977696872,br,0.03958557136705931
653,653,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,4541,0.9048672,20003,256,0.95,0.15082038091898675,nash,0.014314568886396178
654,654,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,4541,0.9048672,20003,256,0.95,-6.006370576052229,cost,-0.3925340036922963
655,655,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,4541,0.9048672,20003,256,0.95,-0.5093340998636453,coop,-0.026400643798869305
656,656,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,1281,0.9202626,20003,256,0.95,0.726184479794767,br,0.051914795850825785
657,657,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,1281,0.9202626,20003,256,0.95,-0.18917012081175466,nash,-0.01648161467693285
658,658,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,1281,0.9202626,20003,256,0.95,-5.412710927204461,cost,-0.36196601629656444
659,659,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,1281,0.9202626,20003,256,0.95,-1.1812531797244952,coop,-0.08551850974181285
660,660,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3331,0.87826806,20003,256,0.95,0.11170653557178722,br,0.001570223764955414
661,661,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3331,0.87826806,20003,256,0.95,-0.40497486158116436,nash,-0.03331998379157236
662,662,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3331,0.87826806,20003,256,0.95,-5.562727297373132,cost,-0.37441564128242444
663,663,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3331,0.87826806,20003,256,0.95,-1.0501398373094717,coop,-0.07939739677233631
664,664,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5882,0.8817143,20003,256,0.95,0.5234883387289613,br,0.037479979967187965
665,665,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5882,0.8817143,20003,256,0.95,0.08140531554307051,nash,0.011677748804187177
666,666,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5882,0.8817143,20003,256,0.95,-4.891442859708284,cost,-0.3019912426144913
667,667,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5882,0.8817143,20003,256,0.95,-2.5350432683011572,coop,-0.2007046620429136
668,668,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9956,0.862823,20003,256,0.95,0.18735286380262006,br,0.005061740794866126
669,669,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9956,0.862823,20003,256,0.95,-0.09276259076220761,nash,-0.01386514823681917
670,670,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9956,0.862823,20003,256,0.95,-5.89029408770636,cost,-0.3896051131335933
671,671,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9956,0.862823,20003,256,0.95,2.6055111514936726,coop,16.5887839261266
672,672,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5504,0.8664347,20003,256,0.95,1.1079843980946524,br,0.06900772541738806
673,673,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5504,0.8664347,20003,256,0.95,0.8322582338870677,nash,0.052279056458305356
674,674,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5504,0.8664347,20003,256,0.95,-6.228999908141786,cost,-0.4522234819365901
675,675,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,5504,0.8664347,20003,256,0.95,-1.1719013834205705,coop,-0.10183341595358136
676,676,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,1802,0.9320205,20003,256,0.95,0.276986111232258,br,0.007313981615774318
677,677,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,1802,0.9320205,20003,256,0.95,-0.49780060946739146,nash,-0.04799241077685365
678,678,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,1802,0.9320205,20003,256,0.95,-5.463693100637851,cost,-0.3702299778964781
679,679,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,1802,0.9320205,20003,256,0.95,-1.1982267094574839,coop,-0.09513408891388453
680,680,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3491,0.82465714,20003,256,0.95,0.23105673317170283,br,-0.018331956928708287
681,681,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3491,0.82465714,20003,256,0.95,-0.8485305834511958,nash,-0.09333163036264158
682,682,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3491,0.82465714,20003,256,0.95,-5.980674960547383,cost,-0.43629573299909147
683,683,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3491,0.82465714,20003,256,0.95,-0.6406782326385585,coop,-0.06620900991271014
684,684,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9928,0.9370315,20003,256,0.95,0.020069952022766513,br,-0.0095468388522007
685,685,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9928,0.9370315,20003,256,0.95,-0.15773434044645263,nash,-0.019953891902194654
686,686,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9928,0.9370315,20003,256,0.95,-5.7985392958532,cost,-0.4025482803485228
687,687,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9928,0.9370315,20003,256,0.95,-0.41028130476015723,coop,-0.0298387132346975
688,688,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,4002,0.8291002,20003,256,0.95,4.617982174487246,br,14.347061329386548
689,689,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,4002,0.8291002,20003,256,0.95,4.3170481472539715,nash,14.320945079238824
690,690,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,4002,0.8291002,20003,256,0.95,0.477155338754226,cost,27.97329736796798
691,691,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,4002,0.8291002,20003,256,0.95,-10.158464132753137,coop,-31.49872077479662
692,692,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,8499,0.84905344,20003,256,0.95,0.5084388875756574,br,0.02383932944850614
693,693,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,8499,0.84905344,20003,256,0.95,3.438033871012791,nash,15.128279590280265
694,694,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,8499,0.84905344,20003,256,0.95,-5.893191568950106,cost,-0.40351859972152193
695,695,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,8499,0.84905344,20003,256,0.95,-6.587997574496374,coop,-21.544624413156665
696,696,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3903,0.93366385,20003,256,0.95,0.38018151199896155,br,0.020552839752828678
697,697,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3903,0.93366385,20003,256,0.95,0.07620818391848028,nash,0.0009163889810278603
698,698,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3903,0.93366385,20003,256,0.95,-5.2247255439551274,cost,-0.3515968419728671
699,699,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,3903,0.93366385,20003,256,0.95,-0.6276137995013586,coop,-0.043210779858870535
700,700,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6299,0.88084227,20003,256,0.95,0.8403204460470937,br,0.05470033092898019
701,701,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6299,0.88084227,20003,256,0.95,0.48339184377800826,nash,0.029562005545707926
702,702,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6299,0.88084227,20003,256,0.95,-5.232473340098892,cost,-0.35251469878879993
703,703,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,6299,0.88084227,20003,256,0.95,-0.6971102096096082,coop,-0.04885855778242673
704,704,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000,9397,0.86106735,20003,256,0.95,-0.26856382382787203,br,-0.043081402404985064
