,id,experiment_name,seed,profit_gain,t,actor_hidden_size,discount,deviation_profit_percent,deviation_type,differential_deviation_profit
755,755,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3450,0.7702726019852735,20003,256,0.95,-4.392837377399377,cost,-0.20460497711507386
756,756,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4059,0.7603104539820533,20003,256,0.95,7.574878627292659,nash,21.460161742983416
757,757,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4059,0.7603104539820533,20003,256,0.95,10.482407649075764,br,21.645210454427772
758,758,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4059,0.7603104539820533,20003,256,0.95,1.7559233812839057,coop,5.117433114078129
759,759,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4059,0.7603104539820533,20003,256,0.95,-2.834368670247374,cost,3.9038074928236006
760,760,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,8667,0.7308084710122218,20003,256,0.95,3.1897123179394526,nash,0.16145567432996866
761,761,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,8667,0.7308084710122218,20003,256,0.95,3.2391702556264446,br,0.1411312220589669
762,762,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,8667,0.7308084710122218,20003,256,0.95,0.1762837726100086,coop,0.016231790274730245
763,763,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,8667,0.7308084710122218,20003,256,0.95,-3.4294983138262296,cost,-0.17134020291918997
764,764,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5174,0.8445226936785892,20003,256,0.95,0.16767995883714137,nash,-0.0024994300591147747
765,765,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5174,0.8445226936785892,20003,256,0.95,1.519390624710426,br,0.0653745856640994
766,766,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5174,0.8445226936785892,20003,256,0.95,-2.7458905590855913,coop,-0.1691579302199024
767,767,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5174,0.8445226936785892,20003,256,0.95,-5.879901795120499,cost,-0.2958585966984618
768,768,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6889,0.06648216797100415,20003,256,0.95,0.6475150515061534,nash,0.1790728350467289
769,769,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6889,0.06648216797100415,20003,256,0.95,0.9814189724373238,br,0.19245976927583008
770,770,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6889,0.06648216797100415,20003,256,0.95,-2.320431244650245,coop,0.10488633974680361
771,771,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6889,0.06648216797100415,20003,256,0.95,-5.078029034434972,cost,0.008693527682030577
772,772,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3071,0.05774547207913732,20003,256,0.95,1.2842996220276737,nash,-6.176054572427709
773,773,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3071,0.05774547207913732,20003,256,0.95,1.5374752393745972,br,-6.165930710235748
774,774,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3071,0.05774547207913732,20003,256,0.95,-2.482118820342808,coop,-6.2862270626442225
775,775,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3071,0.05774547207913732,20003,256,0.95,-5.089221445216396,cost,-6.3180487695317495
776,776,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3286,0.892023677855088,20003,256,0.95,-0.9025398160277772,nash,-0.08856903777315006
777,777,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3286,0.892023677855088,20003,256,0.95,2.0080658057048244,br,0.04715246410839854
778,778,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3286,0.892023677855088,20003,256,0.95,-4.671355778000677,coop,-0.26724340852556355
779,779,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3286,0.892023677855088,20003,256,0.95,-7.718883668545355,cost,-0.3928968228474472
780,780,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6194,0.8544965093865992,20003,256,0.95,0.2979417401016334,nash,-0.040768269472684866
781,781,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6194,0.8544965093865992,20003,256,0.95,1.7804001516147245,br,0.038767080146198264
782,782,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6194,0.8544965093865992,20003,256,0.95,-0.0558301433504956,coop,0.001067211713592901
783,783,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6194,0.8544965093865992,20003,256,0.95,-6.549752748225213,cost,-0.34629458934745
784,784,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,1665,0.7810492888725439,20003,256,0.95,-0.32727558590266437,nash,-0.050190082102950624
785,785,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,1665,0.7810492888725439,20003,256,0.95,4.875879200562702,br,1.3845660294933986
786,786,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,1665,0.7810492888725439,20003,256,0.95,-0.593448637612178,coop,-0.16074597620667616
787,787,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,1665,0.7810492888725439,20003,256,0.95,-1.2117743186568812,cost,1.3064001723583119
788,788,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4538,0.8020851650391981,20003,256,0.95,0.820292437778225,nash,-9.422375389628407
789,789,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4538,0.8020851650391981,20003,256,0.95,0.6062721604675024,br,-8.990256114151181
790,790,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4538,0.8020851650391981,20003,256,0.95,-4.4882578097343115,coop,-9.907313229484286
791,791,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4538,0.8020851650391981,20003,256,0.95,-6.869223323481461,cost,-8.524187296921285
792,792,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,2217,0.8314068512547704,20003,256,0.95,4.920113968554896,nash,0.5637962808763642
793,793,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,2217,0.8314068512547704,20003,256,0.95,5.932828360902261,br,0.5699392566206486
794,794,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,2217,0.8314068512547704,20003,256,0.95,-1.572951634235727,coop,-0.02537653746284448
795,795,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,2217,0.8314068512547704,20003,256,0.95,-1.4212299496226193,cost,0.2399760509381947
796,796,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9482,0.4787345080197019,20003,256,0.95,14.695992725681483,nash,-9.473535050812517
797,797,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9482,0.4787345080197019,20003,256,0.95,10.177690954305357,br,-9.59063303466416
798,798,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9482,0.4787345080197019,20003,256,0.95,-2.3049907223806363,coop,-10.029791473334898
799,799,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9482,0.4787345080197019,20003,256,0.95,16.02672252919828,cost,-9.314453745345181
800,800,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5592,0.8029490433609111,20003,256,0.95,0.44670696056096454,nash,0.005415571255313251
801,801,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5592,0.8029490433609111,20003,256,0.95,1.9588580410202578,br,0.08347140592507936
802,802,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5592,0.8029490433609111,20003,256,0.95,-1.105789379270831,coop,-0.050252821109965734
803,803,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5592,0.8029490433609111,20003,256,0.95,-5.623510997147299,cost,-0.27711778240130663
804,804,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,2642,0.7603945517722431,20003,256,0.95,8.989072891948732,nash,1.2893785894054772
805,805,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,2642,0.7603945517722431,20003,256,0.95,9.914302010826438,br,1.3449552445768074
806,806,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,2642,0.7603945517722431,20003,256,0.95,5.479851301772853,coop,0.9224651490680736
807,807,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,2642,0.7603945517722431,20003,256,0.95,-0.7031551181353715,cost,0.5984514607341161
808,808,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,10421,0.7625106777785741,20003,256,0.95,0.3562320688505484,nash,-0.04181914871641166
809,809,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,10421,0.7625106777785741,20003,256,0.95,1.6133006307844238,br,0.015008909816401053
810,810,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,10421,0.7625106777785741,20003,256,0.95,-0.7095351360027665,coop,-0.056125515579640274
811,811,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,10421,0.7625106777785741,20003,256,0.95,-6.128682176236356,cost,-0.34054740999737226
812,812,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4395,0.36917310193406366,20003,256,0.95,1.5296223232504793,nash,-28.12357085285102
813,813,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4395,0.36917310193406366,20003,256,0.95,3.6893295092485694,br,-28.04819285436012
814,814,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4395,0.36917310193406366,20003,256,0.95,-3.573067343816471,coop,-28.355413997342268
815,815,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4395,0.36917310193406366,20003,256,0.95,-3.4194148968772744,cost,-28.292894173689493
816,816,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9911,0.7661885156620286,20003,256,0.95,-1.027563055563907,nash,0.13853504655945356
817,817,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9911,0.7661885156620286,20003,256,0.95,-1.07259324129018,br,-0.3636086933801768
818,818,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9911,0.7661885156620286,20003,256,0.95,2.3522013551078267,coop,0.7325040299375821
819,819,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9911,0.7661885156620286,20003,256,0.95,-7.191894777520447,cost,-0.11883785629940895
820,820,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4780,0.8749090719268319,20003,256,0.95,1.197154449220772,nash,7.927788373185968
821,821,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4780,0.8749090719268319,20003,256,0.95,-2.5981246094550507,br,-7.472908557011465
822,822,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4780,0.8749090719268319,20003,256,0.95,-9.633675234049468,coop,-15.701855987631637
823,823,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4780,0.8749090719268319,20003,256,0.95,-5.394069215667803,cost,6.027672358122544
824,824,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,7462,0.9293483453033677,20003,256,0.95,0.9172964585053012,nash,0.04437924152805131
825,825,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,7462,0.9293483453033677,20003,256,0.95,1.957200598802289,br,0.09569306026171069
826,826,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,7462,0.9293483453033677,20003,256,0.95,-1.327198991858895,coop,-0.06431951142967252
827,827,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,7462,0.9293483453033677,20003,256,0.95,-5.170615945294806,cost,-0.25416710397590986
828,828,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6402,0.7796153080072153,20003,256,0.95,1.6036851961487597,nash,0.04081758784902275
829,829,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6402,0.7796153080072153,20003,256,0.95,2.178786159838486,br,0.0644862762911992
830,830,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6402,0.7796153080072153,20003,256,0.95,0.3562596501234472,coop,0.001115676507529954
831,831,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6402,0.7796153080072153,20003,256,0.95,-4.244139208276742,cost,-0.22800546736740093
832,832,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,10471,0.88101087225967,20003,256,0.95,0.35708719775597125,nash,0.020793202294599928
833,833,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,10471,0.88101087225967,20003,256,0.95,1.8278441858226617,br,0.09419907473577754
834,834,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,10471,0.88101087225967,20003,256,0.95,-4.409487020668975,coop,-0.27275410487698903
835,835,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,10471,0.88101087225967,20003,256,0.95,-6.007183798780743,cost,-0.2753870080715088
836,836,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4376,0.594894365040572,20003,256,0.95,5.379890549495851,nash,8.775134342779682
837,837,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4376,0.594894365040572,20003,256,0.95,6.123392145376723,br,8.825054061289757
838,838,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4376,0.594894365040572,20003,256,0.95,-6.078134868622868,coop,-12.870480055466205
839,839,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4376,0.594894365040572,20003,256,0.95,-1.5438926420352421,cost,6.851083945635836
840,840,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9788,0.5755876694340855,20003,256,0.95,5.7391760047505755,nash,-30.491114933304516
841,841,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9788,0.5755876694340855,20003,256,0.95,11.313135989899566,br,-30.266495135684774
842,842,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9788,0.5755876694340855,20003,256,0.95,-1.166443897780959,coop,-30.77107412163845
843,843,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,9788,0.5755876694340855,20003,256,0.95,-0.10964726297216416,cost,-30.725130050262635
844,844,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,2727,0.6399023773944799,20003,256,0.95,0.7333252658562661,nash,-8.33405176335816
845,845,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,2727,0.6399023773944799,20003,256,0.95,1.8739858000312601,br,-8.283459040790829
846,846,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,2727,0.6399023773944799,20003,256,0.95,-0.46064334443398264,coop,-8.415387650273347
847,847,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,2727,0.6399023773944799,20003,256,0.95,-6.048415161382458,cost,-8.636616457568586
848,848,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6906,0.7971178937997686,20003,256,0.95,6.3268515123880364,nash,-0.02566986433720775
849,849,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6906,0.7971178937997686,20003,256,0.95,4.687610572798428,br,-0.09431790862776761
850,850,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6906,0.7971178937997686,20003,256,0.95,-3.004903894208296,coop,-0.5268849870618985
851,851,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,6906,0.7971178937997686,20003,256,0.95,-5.628449111306604,cost,-0.527968388803472
852,852,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3633,0.7084931283568553,20003,256,0.95,0.17056601654549622,nash,0.09935589574906227
853,853,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3633,0.7084931283568553,20003,256,0.95,1.4745751297410588,br,0.20406155557723457
854,854,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3633,0.7084931283568553,20003,256,0.95,-1.087548125737481,coop,0.015407553653639994
855,855,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3633,0.7084931283568553,20003,256,0.95,-6.109300901801703,cost,-0.19447553543178367
856,856,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5876,0.7562859335928102,20003,256,0.95,2.4745209478198285,nash,0.08478312364361895
857,857,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5876,0.7562859335928102,20003,256,0.95,9.128698498872692,br,0.5346721130201094
858,858,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5876,0.7562859335928102,20003,256,0.95,-4.7012030438486745,coop,-0.302902929276159
859,859,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5876,0.7562859335928102,20003,256,0.95,-4.693841619687359,cost,-0.20399757943475327
860,860,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,10703,0.7189541114848583,20003,256,0.95,13.015706698897665,nash,25.438000968190554
861,861,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,10703,0.7189541114848583,20003,256,0.95,13.794957123154049,br,25.502239683662633
862,862,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,10703,0.7189541114848583,20003,256,0.95,0.2216420119040441,coop,-0.46858824044904807
863,863,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,10703,0.7189541114848583,20003,256,0.95,-5.943995956896963,cost,-0.794740380290679
864,864,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,10954,0.7823833317143668,20003,256,0.95,2.9289988863824497,nash,0.5270340337346272
865,865,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,10954,0.7823833317143668,20003,256,0.95,5.889813982055736,br,0.8072071609854992
866,866,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,10954,0.7823833317143668,20003,256,0.95,-0.16823711240844252,coop,0.41396211523257725
867,867,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,10954,0.7823833317143668,20003,256,0.95,-4.40381243144693,cost,0.30304740747627923
868,868,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4912,0.6691777303952472,20003,256,0.95,4.237397231037306,nash,0.20023435222679345
869,869,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4912,0.6691777303952472,20003,256,0.95,5.325183279209599,br,0.24367487023915516
870,870,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4912,0.6691777303952472,20003,256,0.95,-0.19012917040004038,coop,0.0292061953196638
871,871,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4912,0.6691777303952472,20003,256,0.95,-2.736618239485622,cost,-0.08360635692155781
872,872,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,1822,0.054702118308974056,20003,256,0.95,0.1391624779172355,nash,-0.009027063940909
873,873,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,1822,0.054702118308974056,20003,256,0.95,-0.25678299858928516,br,-0.024749258316964243
874,874,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,1822,0.054702118308974056,20003,256,0.95,-4.410683870176209,coop,-0.14737051884422023
875,875,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,1822,0.054702118308974056,20003,256,0.95,-4.772517450466292,cost,-0.127932951464946
876,876,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5997,0.7579608644916992,20003,256,0.95,1.5603759223877394,nash,0.04973075765545285
877,877,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5997,0.7579608644916992,20003,256,0.95,1.3028846844432358,br,0.03851350967087913
878,878,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5997,0.7579608644916992,20003,256,0.95,0.08479114332894759,coop,0.007713245876760959
879,879,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5997,0.7579608644916992,20003,256,0.95,-9.265607474286504,cost,-17.228973761691815
880,880,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5153,0.6840442729250796,20003,256,0.95,1.2578831553544816,nash,-10.066839088651198
881,881,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5153,0.6840442729250796,20003,256,0.95,2.625340413278295,br,-10.063629486809688
882,882,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5153,0.6840442729250796,20003,256,0.95,1.441070976628108,coop,-10.079386770774738
883,883,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,5153,0.6840442729250796,20003,256,0.95,-4.572231285485222,cost,-10.36639760674519
884,884,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3795,0.780711624494962,20003,256,0.95,2.526081504147526,nash,0.27026689100302553
885,885,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3795,0.780711624494962,20003,256,0.95,3.030248912723188,br,0.282715421144857
886,886,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3795,0.780711624494962,20003,256,0.95,-3.5653395806528785,coop,-0.23333473419816667
887,887,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,3795,0.780711624494962,20003,256,0.95,-3.9926717166710035,cost,-0.042537903245883635
888,888,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,2275,0.7212112700590579,20003,256,0.95,0.05736411216977396,nash,-0.018425327894555876
889,889,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,2275,0.7212112700590579,20003,256,0.95,2.42213851151211,br,0.10453370188500079
890,890,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,2275,0.7212112700590579,20003,256,0.95,-1.4430873821010533,coop,-0.113721688642987
891,891,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,2275,0.7212112700590579,20003,256,0.95,-7.053814710523111,cost,-0.3567105226602578
892,892,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4497,0.7710611636969479,20003,256,0.95,5.551151773915053,nash,0.2451902043723654
893,893,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4497,0.7710611636969479,20003,256,0.95,4.293651231966078,br,0.18955978541175775
894,894,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4497,0.7710611636969479,20003,256,0.95,0.5045896008194198,coop,0.043069279427280595
895,895,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,4497,0.7710611636969479,20003,256,0.95,1.0220066989957293,cost,0.0541813330200401
896,896,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,7908,0.7265908594914696,20003,256,0.95,1.2875293010922568,nash,0.05438226837097179
897,897,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,7908,0.7265908594914696,20003,256,0.95,2.120147523534129,br,0.09459560578424936
898,898,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,7908,0.7265908594914696,20003,256,0.95,5.559021146597373,coop,12.860608860448508
899,899,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,7908,0.7265908594914696,20003,256,0.95,-3.4665959635816788,cost,-0.11824327193448674
900,900,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,8828,0.8146571186572725,20003,256,0.95,4.149354803886562,nash,0.2559540533469315
901,901,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,8828,0.8146571186572725,20003,256,0.95,4.320274901845866,br,0.23299476124951943
902,902,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,8828,0.8146571186572725,20003,256,0.95,-0.07228227363872038,coop,0.01366117733215122
903,903,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,8828,0.8146571186572725,20003,256,0.95,-1.9332448295174294,cost,-0.025379452480706277
904,904,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,250917,0.7774972234327342,30003,256,0.95,5.392971331088212,nash,26.552399501791683
905,905,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,250917,0.7774972234327342,30003,256,0.95,6.227540267581393,br,26.655713908087694
906,906,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,250917,0.7774972234327342,30003,256,0.95,-0.1623531407311233,coop,26.358151611128832
907,907,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,250917,0.7774972234327342,30003,256,0.95,-4.115195747640914,cost,26.124999923202495
908,908,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,50321,0.7121947946118298,30003,256,0.95,0.9834745023150848,nash,0.030750839161197197
909,909,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,50321,0.7121947946118298,30003,256,0.95,1.7858996262689535,br,0.06893362332854673
910,910,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,50321,0.7121947946118298,30003,256,0.95,0.2138148898183053,coop,0.00024977818670920043
911,911,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,50321,0.7121947946118298,30003,256,0.95,-5.119031918205963,cost,-0.2618953663712798
912,912,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,200722,0.6981096800408997,30003,256,0.95,-0.11974943093170391,nash,-0.04301165485325589
913,913,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,200722,0.6981096800408997,30003,256,0.95,-0.3307221226581225,br,-0.06711911737979227
914,914,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,200722,0.6981096800408997,30003,256,0.95,-0.07864262743478845,coop,-0.015069402386705297
915,915,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,200722,0.6981096800408997,30003,256,0.95,-6.149515662352434,cost,-0.3353612924688396
916,916,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,190399,0.87432091730795,30003,256,0.95,-1.0375607792269277,nash,-0.10995086125429925
917,917,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,190399,0.87432091730795,30003,256,0.95,-0.1738177239134755,br,-1.9814245442764644
918,918,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,190399,0.87432091730795,30003,256,0.95,-1.0096300432358762,coop,-0.09737966885642367
919,919,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,190399,0.87432091730795,30003,256,0.95,-7.669320185911274,cost,-0.4443763531696483
920,920,saclite_tanh_2048critic_256actor_lr1e-3-5e-5_buf20000_3agents,40598,0.7194257115180578,30003,256,0.95,1.064892207677437,nash,0.023307738072568696
